instance_id,base_instance_id,gate,component_size,separation,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,n_dir_g0,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,n_grid_points_tiered,n_grid_points_unresolved_tiered,n_grid_points_flip,n_grid_points_unresolved_flip,contradiction_rate_overall_tiered,contradiction_rate_overall_flip,AUC_intensity_usable_tiered,AUC_intensity_usable_flip
c08_s02_cov100_seed00000018_xarm_nt2,c08_s02_cov100_seed00000018,fast_gate,8,2,2,18,X,Y,2,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C07 C04->C06 W->Y X->C03 X->Y C00-C01 C00-C04 C00-C05 C01-C04 C01-X,0.000399832999999461,0.0,0.000399832999999461,,1,4,3,0,10,0,2,1,0.578,0.5,0.6832633100639419,0.5
c08_s02_cov100_seed00000019_xarm_nt2,c08_s02_cov100_seed00000019,fast_gate,8,2,2,19,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C01->C04 C05->C07 W->Y X->Y C00-C01 C00-C05 C00-C06 C01-X C03-C04,0.0003442910000011068,0.0,0.0003442910000011068,,1,4,3,0,10,0,4,2,0.419,0.70125,0.7402467359315806,0.78
c08_s02_cov100_seed00000021_xarm_nt2,c08_s02_cov100_seed00000021,fast_gate,8,2,2,21,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C05 C01->C07 C03->C04 W->Y X->Y C00-C01 C00-C03 C00-C06 C01-X C07-X,0.0004216250000013133,0.0,0.0004216250000013133,,1,4,3,0,10,0,4,2,0.4125,0.70375,0.7799301645647662,0.765
c08_s02_cov100_seed00000022_xarm_nt2,c08_s02_cov100_seed00000022,fast_gate,8,2,2,22,X,Y,3,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C03->C05 C06->C07 W->Y X->Y C00-C01 C00-C04 C00-C06 C01-C04 C01-X C03-X,0.0005222499999995023,0.0,0.0005222499999995023,,1,4,3,0,10,0,3,1,0.478,0.5566666666666666,0.6981616784479941,0.705
c08_s02_cov100_seed00000023_xarm_nt2,c08_s02_cov100_seed00000023,fast_gate,8,2,2,23,X,Y,5,4,5,0.75,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C01->C04 C03->C05 C03->C07 W->Y X->Y C00-C01 C00-C03 C00-C06 C01-X C04-X,0.0005657919999997318,0.0,0.0005657919999997318,,1,5,4,0,10,0,5,2,0.386,0.675,0.7649716707703409,0.732688679245283
c08_s02_cov100_seed00000024_xarm_nt2,c08_s02_cov100_seed00000024,fast_gate,8,2,2,24,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 C01->C07 C03->C06 W->Y X->Y C00-C01 C00-C05 C01-C03 C01-X C04-C07,0.00034241699999881803,0.0,0.00034241699999881803,,1,4,3,0,10,0,4,2,0.418,0.69125,0.7514333213266465,0.72
c08_s02_cov100_seed00000025_xarm_nt2,c08_s02_cov100_seed00000025,fast_gate,8,2,2,25,X,Y,5,5,5,0.7692307692307693,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C05 C01->C06 C01->C07 C03->C07 W->Y X->Y C00-C01 C00-C03 C00-C04 C01-C03 C01-X C05-X,0.0005559159999997121,0.0,0.0005559159999997121,,1,5,3,0,10,0,5,2,0.3815,0.678,0.6973479642475122,0.8
c08_s02_cov100_seed00000027_xarm_nt2,c08_s02_cov100_seed00000027,fast_gate,8,2,2,27,X,Y,2,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 W->Y X->C05 X->C07 X->Y C00-C01 C00-C03 C01-C06 C01-X C04-X C05-C07,0.0004729579999995792,0.0,0.0004729579999995792,,1,4,2,0,10,0,2,0,0.578,0.0,0.551906872238297,
c08_s02_cov100_seed00000029_xarm_nt2,c08_s02_cov100_seed00000029,fast_gate,8,2,2,29,X,Y,1,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C03 X->C05 X->C07 X->Y C00-C01 C00-C04 C00-C06 C01-C06 C01-X C03-C05,0.0004120000000007451,0.0,0.0004120000000007451,,1,4,2,0,10,0,1,0,0.5815,0.0,0.5163204280471954,
c08_s02_cov100_seed00000030_xarm_nt2,c08_s02_cov100_seed00000030,fast_gate,8,2,2,30,X,Y,3,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C01->C07 W->Y X->C05 X->Y C00-C01 C00-C03 C00-C04 C01-X C03-C04 C06-C07,0.0003997910000030913,0.0,0.0003997910000030913,,1,4,2,0,10,0,3,1,0.507,0.5533333333333333,0.6186596940758425,0.7
c08_s02_cov100_seed00000032_xarm_nt2,c08_s02_cov100_seed00000032,fast_gate,8,2,2,32,X,Y,3,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C05->C07 W->Y X->C03 X->Y C00-C01 C00-C04 C01-C05 C01-X,0.000318792000001622,0.0,0.000318792000001622,,1,4,3,0,10,0,3,2,0.5335,0.6666666666666666,0.649634890215739,0.655
c08_s02_cov100_seed00000033_xarm_nt2,c08_s02_cov100_seed00000033,fast_gate,8,2,2,33,X,Y,2,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C06->C07 W->Y X->C03 X->Y C00-C01 C01-C04 C01-C05 C01-X,0.00032391699999934076,0.0,0.00032391699999934076,,1,4,2,0,10,0,2,1,0.4985,0.5,0.6572076908665151,0.485
c08_s02_cov100_seed00000034_xarm_nt2,c08_s02_cov100_seed00000034,fast_gate,8,2,2,34,X,Y,3,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C03->C05 C05->C07 W->Y X->Y C00-C01 C00-C03 C00-C04 C01-C04 C01-X,0.0003944579999988207,0.0,0.0003944579999988207,,1,4,3,0,10,0,3,2,0.478,0.6666666666666666,0.739606122806873,0.715
c08_s03_cov100_seed00000000_xarm_nt2,c08_s03_cov100_seed00000000,fast_gate,8,3,2,0,X,Y,3,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 C04->C07 W->Y X->Y C00-C01 C00-C06 C01-C02 C02-X C04-X C05-X,0.0004971660000023803,0.0,0.0004971660000023803,,1,4,2,0,10,0,3,1,0.59,0.43833333333333335,0.7838636161123778,
c08_s03_cov100_seed00000001_xarm_nt2,c08_s03_cov100_seed00000001,fast_gate,8,3,2,1,X,Y,2,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C05->C06 C06->C07 W->Y X->Y C00-C01 C01-C02 C01-C04 C02-X C05-X,0.00040729199999844923,0.0,0.00040729199999844923,,1,4,2,0,10,0,2,0,0.5945,0.0,0.7528893873408687,
c08_s03_cov100_seed00000002_xarm_nt2,c08_s03_cov100_seed00000002,fast_gate,8,3,2,2,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C05 C02->C04 C02->C06 W->Y X->Y C00-C01 C00-C07 C01-C02 C02-X C04-X,0.00038195799999840574,0.0,0.00038195799999840574,,1,4,2,0,10,0,4,2,0.4645,0.70375,0.7422952978887221,0.77
c08_s03_cov100_seed00000003_xarm_nt2,c08_s03_cov100_seed00000003,fast_gate,8,3,2,3,X,Y,4,4,5,0.75,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C04 C04->C07 C05->C06 W->Y X->Y C00-C01 C00-C05 C01-C02 C02-X C04-X,0.0005345410000003881,0.0,0.0005345410000003881,,1,5,3,0,10,0,4,1,0.543,0.51375,0.7795238876333503,0.72
c08_s03_cov100_seed00000004_xarm_nt2,c08_s03_cov100_seed00000004,fast_gate,8,3,2,4,X,Y,2,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 C05->C06 W->Y X->Y C00-C01 C00-C07 C01-C02 C02-X,0.00029858399999938,0.0,0.00029858399999938,,1,4,2,0,10,0,2,1,0.6455,0.5,0.7776911429023436,
c08_s03_cov100_seed00000005_xarm_nt2,c08_s03_cov100_seed00000005,fast_gate,8,3,2,5,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C02->C07 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-C04 C02-X C06-X,0.00045262500000120554,0.0,0.00045262500000120554,,1,4,3,0,10,0,4,2,0.424,0.7125,0.7558548176124777,0.76
c08_s03_cov100_seed00000006_xarm_nt2,c08_s03_cov100_seed00000006,fast_gate,8,3,2,6,X,Y,3,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C02->C07 W->Y X->C06 X->Y C00-C01 C01-C02 C01-C04 C02-X,0.0003035000000011223,0.0,0.0003035000000011223,,1,4,2,0,10,0,3,2,0.4895,0.6666666666666666,0.6110340369791529,0.7
c08_s03_cov100_seed00000007_xarm_nt2,c08_s03_cov100_seed00000007,fast_gate,8,3,2,7,X,Y,1,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C05->C06 W->Y X->C04 X->C05 X->Y C00-C01 C01-C02 C01-C07 C02-X,0.00036187499999584816,0.0,0.00036187499999584816,,1,4,2,0,10,0,1,0,0.6445,0.0,0.6472567909330315,
c08_s03_cov100_seed00000008_xarm_nt2,c08_s03_cov100_seed00000008,fast_gate,8,3,2,8,X,Y,3,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C05->C07 W->Y X->C06 X->Y C00-C01 C01-C02 C01-C05 C02-X,0.00035829200000137007,0.0,0.00035829200000137007,,1,4,3,0,10,0,3,2,0.508,0.6666666666666666,0.6574298202050998,0.665
c08_s03_cov100_seed00000009_xarm_nt2,c08_s03_cov100_seed00000009,fast_gate,8,3,2,9,X,Y,3,3,5,0.7272727272727273,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 C02->C04 C06->C07 W->Y X->C06 X->Y C00-C01 C00-C05 C01-C02 C02-X,0.00034399999999834563,0.0,0.00034399999999834563,,1,5,2,0,10,0,3,1,0.6415,0.455,0.72910893850505,0.68
c08_s03_cov100_seed00000010_xarm_nt2,c08_s03_cov100_seed00000010,fast_gate,8,3,2,10,X,Y,2,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->C06 X->Y C00-C01 C00-C07 C01-C02 C01-C07 C02-X C04-X,0.00044095800000576446,0.0,0.00044095800000576446,,1,4,2,0,10,0,2,0,0.563,0.0,0.6177210320748018,
c08_s03_cov100_seed00000011_xarm_nt2,c08_s03_cov100_seed00000011,fast_gate,8,3,2,11,X,Y,4,3,5,0.7272727272727273,2,"C00,W",8,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C04->C06 W->Y X->Y C00-C01 C00-C04 C00-C05 C01-C02 C02-X,0.0009482500000004279,0.0,0.0009482500000004279,,3,13,9,0,10,0,4,2,0.4345,0.63125,0.8821933264046359,0.7384210526315789
c08_s03_cov100_seed00000012_xarm_nt2,c08_s03_cov100_seed00000012,fast_gate,8,3,2,12,X,Y,3,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C02->C04 W->Y X->C07 X->Y C00-C01 C00-C05 C01-C02 C01-C05 C02-X,0.0003635830000021656,0.0,0.0003635830000021656,,1,4,2,0,10,0,3,2,0.466,0.6666666666666666,0.714928665022856,0.655
c08_s03_cov100_seed00000013_xarm_nt2,c08_s03_cov100_seed00000013,fast_gate,8,3,2,13,X,Y,1,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C04->C05 C04->C06 W->Y X->C04 X->Y C00-C01 C01-C02 C01-C07 C02-X C05-C06,0.0003809589999974605,0.0,0.0003809589999974605,,1,4,2,0,10,0,1,0,0.6565,0.0,0.650504536041645,
c08_s03_cov100_seed00000014_xarm_nt2,c08_s03_cov100_seed00000014,fast_gate,8,3,2,14,X,Y,3,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C04->C05 C06->C07 W->Y X->Y C00-C01 C00-C04 C01-C02 C02-X,0.0003267919999956348,0.0,0.0003267919999956348,,1,4,3,0,10,0,3,2,0.585,0.6666666666666666,0.7823412628933167,0.66
c08_s03_cov100_seed00000015_xarm_nt2,c08_s03_cov100_seed00000015,fast_gate,8,3,2,15,X,Y,3,3,5,0.7272727272727273,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C01->C07 W->Y X->C04 X->C05 X->Y C00-C01 C01-C02 C01-C06 C02-X,0.00037366600000154904,0.0,0.00037366600000154904,,1,5,2,0,10,0,3,1,0.519,0.44333333333333336,0.5632857571266685,0.6311194029850746
c08_s03_cov100_seed00000016_xarm_nt2,c08_s03_cov100_seed00000016,fast_gate,8,3,2,16,X,Y,3,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C02->C06 W->Y X->C07 X->Y C00-C01 C01-C02 C02-C04 C02-X C05-X,0.0003737499999942884,0.0,0.0003737499999942884,,1,4,2,0,10,0,3,1,0.48,0.5583333333333333,0.6643627028683526,0.67
c08_s03_cov100_seed00000017_xarm_nt2,c08_s03_cov100_seed00000017,fast_gate,8,3,2,17,X,Y,4,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 C02->C07 W->Y X->Y C00-C01 C01-C02 C02-C05 C02-X C04-X C06-X,0.0004504579999959901,0.0,0.0004504579999959901,,1,4,2,0,10,0,4,2,0.408,0.6725,0.7508073831916204,
c08_s03_cov100_seed00000018_xarm_nt2,c08_s03_cov100_seed00000018,fast_gate,8,3,2,18,X,Y,3,3,5,0.7272727272727273,2,"C00,W",8,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C01->C05 C04->C07 W->Y X->C04 X->Y C00-C01 C00-C06 C01-C02 C02-X,0.0003492920000027766,0.0,0.0003492920000027766,,1,5,2,0,10,0,3,1,0.6345,0.46166666666666667,0.6990430982499352,0.68
c08_s03_cov100_seed00000019_xarm_nt2,c08_s03_cov100_seed00000019,fast_gate,8,3,2,19,X,Y,1,4,4,0.7272727272727273,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C00-C06 C00-C07 C01-C02 C02-X C04-C05,0.0005697089999969762,0.0,0.0005697089999969762,,2,7,3,0,10,0,1,0,0.6055,0.0,0.7867154273964355,
c08_s04_cov100_seed00000000_xarm_nt2,c08_s04_cov100_seed00000000,fast_gate,8,4,2,0,X,Y,2,5,4,0.75,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C05 W->Y X->Y C00-C01 C00-C07 C01-C02 C02-C03 C03-C06 C03-X C05-X,0.0011285419999964574,0.0,0.0011285419999964574,,3,10,5,0,10,0,2,0,0.6405,0.0,0.8936704725221818,0.515
c08_s04_cov100_seed00000001_xarm_nt2,c08_s04_cov100_seed00000001,fast_gate,8,4,2,1,X,Y,3,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C06 C06->C07 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X C06-X,0.00037341699999871025,0.0,0.00037341699999871025,,1,4,2,0,10,0,3,1,0.5515,0.575,0.7784701076760596,0.68
c08_s04_cov100_seed00000002_xarm_nt2,c08_s04_cov100_seed00000002,fast_gate,8,4,2,2,X,Y,1,4,4,0.7272727272727273,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C03->C07 W->Y X->Y C00-C01 C01-C02 C01-C06 C02-C03 C03-X C05-X,0.0006220839999997452,0.0,0.0006220839999997452,,2,7,3,0,10,0,1,0,0.622,0.0,0.8633948765158583,
c08_s04_cov100_seed00000003_xarm_nt2,c08_s04_cov100_seed00000003,fast_gate,8,4,2,3,X,Y,3,4,5,0.75,2,"C00,W",8,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C05 C06->C07 W->Y X->Y C00-C01 C00-C06 C01-C02 C02-C03 C03-X C05-X,0.001301542000000211,0.0,0.001301542000000211,,3,13,7,0,10,0,3,1,0.6045,0.43333333333333335,0.8585746955818641,0.65
c08_s04_cov100_seed00000004_xarm_nt2,c08_s04_cov100_seed00000004,fast_gate,8,4,2,4,X,Y,2,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C05->C06 C06->C07 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X,0.00034591700000419223,0.0,0.00034591700000419223,,1,4,2,0,10,0,2,1,0.6395,0.5,0.7858060767848505,0.47
c08_s04_cov100_seed00000005_xarm_nt2,c08_s04_cov100_seed00000005,fast_gate,8,4,2,5,X,Y,3,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C03->C07 W->Y X->C06 X->Y C00-C01 C01-C02 C02-C03 C03-X C07-X,0.00036491700000595984,0.0,0.00036491700000595984,,1,4,2,0,10,0,3,1,0.5695,0.55,0.6765910034456392,0.645
c08_s04_cov100_seed00000006_xarm_nt2,c08_s04_cov100_seed00000006,fast_gate,8,4,2,6,X,Y,3,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C06 W->Y X->C07 X->Y C00-C01 C01-C02 C02-C03 C03-X,0.00031370800000019017,0.0,0.00031370800000019017,,1,4,2,0,10,0,3,2,0.5615,0.6666666666666666,0.7331313330272508,0.71
c08_s04_cov100_seed00000007_xarm_nt2,c08_s04_cov100_seed00000007,fast_gate,8,4,2,7,X,Y,2,3,4,0.7,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C06 C05->C07 W->Y X->C05 X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0003280419999995843,0.0,0.0003280419999995843,,1,4,2,0,10,0,2,1,0.6415,0.5,0.7067530386047662,0.51
c08_s04_cov100_seed00000008_xarm_nt2,c08_s04_cov100_seed00000008,fast_gate,8,4,2,8,X,Y,1,3,4,0.7,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 W->Y X->C07 X->Y C00-C01 C01-C02 C01-C06 C02-C03 C03-X,0.0005622500000015407,0.0,0.0005622500000015407,,2,7,3,0,10,0,1,0,0.6385,0.0,0.7420243578679206,
c08_s04_cov100_seed00000009_xarm_nt2,c08_s04_cov100_seed00000009,fast_gate,8,4,2,9,X,Y,2,4,4,0.7272727272727273,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 W->Y X->C07 X->Y C00-C01 C00-C06 C01-C02 C02-C03 C03-C05 C03-X,0.0008418330000026231,0.0,0.0008418330000026231,,3,10,5,0,10,0,2,0,0.661,0.0,0.9175769782207961,
c08_s04_cov100_seed00000010_xarm_nt2,c08_s04_cov100_seed00000010,fast_gate,8,4,2,10,X,Y,2,4,6,0.7692307692307693,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C05->C06 C05->C07 W->Y X->C06 X->C07 X->Y C00-C01 C01-C02 C02-C03 C03-X C05-X,0.0005804170000018871,0.0,0.0005804170000018871,,1,6,2,0,10,0,2,0,0.661,0.0,0.6813776321521045,0.55
c08_s04_cov100_seed00000011_xarm_nt2,c08_s04_cov100_seed00000011,fast_gate,8,4,2,11,X,Y,1,4,4,0.7272727272727273,2,"C00,W",7,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C07 W->Y X->Y C00-C01 C00-C05 C00-C06 C01-C02 C02-C03 C03-X C07-X,0.0009007919999959313,0.0,0.0009007919999959313,,3,9,4,0,10,0,1,0,0.661,0.0,0.9351540616246499,
c08_s04_cov100_seed00000012_xarm_nt2,c08_s04_cov100_seed00000012,fast_gate,8,4,2,12,X,Y,2,4,4,0.7272727272727273,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C07 C03->C05 W->Y X->Y C00-C01 C00-C06 C01-C02 C01-C06 C02-C03 C03-X,0.0005882079999963707,0.0,0.0005882079999963707,,2,7,4,0,10,0,2,1,0.53,0.5,0.9032921245421246,0.535
c08_s04_cov100_seed00000013_xarm_nt2,c08_s04_cov100_seed00000013,fast_gate,8,4,2,13,X,Y,1,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C05->C06 C05->C07 W->Y X->C05 X->Y C00-C01 C01-C02 C02-C03 C03-X C06-C07,0.00039991700000285846,0.0,0.00039991700000285846,,1,4,2,0,10,0,1,0,0.6995,0.0,0.5782615780398109,
c08_s04_cov100_seed00000014_xarm_nt2,c08_s04_cov100_seed00000014,fast_gate,8,4,2,14,X,Y,2,3,4,0.7,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C07 W->Y X->C06 X->Y C00-C01 C00-C05 C01-C02 C02-C03 C03-X,0.0006927919999952792,0.0,0.0006927919999952792,,3,10,5,0,10,0,2,1,0.6455,0.5,0.8886371486263883,0.52
c08_s04_cov100_seed00000015_xarm_nt2,c08_s04_cov100_seed00000015,fast_gate,8,4,2,15,X,Y,1,3,4,0.7,2,"C00,W",7,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C05 X->C06 X->Y C00-C01 C01-C02 C01-C07 C02-C03 C03-X,0.0005659999999991783,0.0,0.0005659999999991783,,2,7,3,0,10,0,1,0,0.6605,0.0,0.8043875253773944,
c08_s04_cov100_seed00000016_xarm_nt2,c08_s04_cov100_seed00000016,fast_gate,8,4,2,16,X,Y,4,4,4,0.7272727272727273,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C02->C07 C03->C06 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X C06-X,0.00037216599999823075,0.0,0.00037216599999823075,,1,4,2,0,10,0,4,2,0.4575,0.70625,0.7782734287976331,0.755
c08_s04_cov100_seed00000017_xarm_nt2,c08_s04_cov100_seed00000017,fast_gate,8,4,2,17,X,Y,4,5,4,0.75,2,"C00,W",7,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C05 C03->C07 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X C05-X C07-X,0.0004692919999982337,0.0,0.0004692919999982337,,1,4,2,0,10,0,4,2,0.51,0.66375,0.7238995638471458,
c08_s04_cov100_seed00000018_xarm_nt2,c08_s04_cov100_seed00000018,fast_gate,8,4,2,18,X,Y,3,3,5,0.7272727272727273,2,"C00,W",8,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C02->C06 W->Y X->C05 X->Y C00-C01 C00-C07 C01-C02 C02-C03 C03-X,0.0009140410000014754,0.0,0.0009140410000014754,,3,13,7,0,10,0,3,1,0.639,0.455,0.9134035784035783,0.675
