base_id,component_size,separation,base_seed,treatment,outcome,proposal_id,proposal_size,label,n_on_path,orientations,gate,status,assumes,method,oracle,exact,radius_timed_out,r_val,z_p,utility_median,utility_q25,utility_q75,n_sem_valid,n_sem_total,mean_abs_bias,median_abs_bias,n_bias_valid,n_bias_contradictory,n_bias_optimal_undefined,n_bias_untractable,n_bias_total,front_utility,front_bias
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0002_k01,1,conservative,0,C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0003_k01,1,conservative,0,C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0004_k01,1,conservative,0,C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0005_k02,2,conservative,0,C00->C01;C01->C02,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0006_k02,2,conservative,0,C00->C01;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0007_k02,2,conservative,0,C00->C01;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0008_k02,2,conservative,0,C00->C01;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0009_k02,2,conservative,0,C01->C02;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0010_k02,2,conservative,0,C01->C02;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0011_k02,2,conservative,0,C01->C02;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0012_k02,2,conservative,0,C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0013_k02,2,conservative,0,C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0014_k02,2,conservative,0,C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0015_k03,3,conservative,0,C00->C01;C01->C02;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0016_k03,3,conservative,0,C00->C01;C01->C02;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0017_k03,3,conservative,0,C00->C01;C01->C02;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0018_k03,3,conservative,0,C00->C01;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0019_k03,3,conservative,0,C00->C01;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0020_k03,3,conservative,0,C00->C01;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0021_k03,3,conservative,0,C01->C02;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0022_k03,3,conservative,0,C01->C02;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0023_k03,3,conservative,0,C01->C02;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0024_k03,3,conservative,0,C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0025_k04,4,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0026_k04,4,conservative,0,C00->C01;C01->C02;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0027_k04,4,conservative,0,C00->C01;C01->C02;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0028_k04,4,conservative,0,C00->C01;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0029_k04,4,conservative,0,C01->C02;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1304932256,6,5,1304932256,X,Y,c06_s05_cov100_seed1304932256__p0030_k05,5,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,4.461361600342277,2.045896503366276,7.503922379431308,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0000_k01,1,conservative,0,C00->C01,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0001_k01,1,conservative,0,C01->C02,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0002_k01,1,conservative,0,C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0003_k01,1,conservative,0,C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0004_k01,1,conservative,0,C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0005_k02,2,conservative,0,C00->C01;C01->C02,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0006_k02,2,conservative,0,C00->C01;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0007_k02,2,conservative,0,C00->C01;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0008_k02,2,conservative,0,C00->C01;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0009_k02,2,conservative,0,C01->C02;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0010_k02,2,conservative,0,C01->C02;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0011_k02,2,conservative,0,C01->C02;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0012_k02,2,conservative,0,C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0013_k02,2,conservative,0,C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0014_k02,2,conservative,0,C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0015_k03,3,conservative,0,C00->C01;C01->C02;C02->C03,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0016_k03,3,conservative,0,C00->C01;C01->C02;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0017_k03,3,conservative,0,C00->C01;C01->C02;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0018_k03,3,conservative,0,C00->C01;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0019_k03,3,conservative,0,C00->C01;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0020_k03,3,conservative,0,C00->C01;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0021_k03,3,conservative,0,C01->C02;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0022_k03,3,conservative,0,C01->C02;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0023_k03,3,conservative,0,C01->C02;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0024_k03,3,conservative,0,C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,3,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0025_k04,4,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0026_k04,4,conservative,0,C00->C01;C01->C02;C02->C03;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0027_k04,4,conservative,0,C00->C01;C01->C02;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0028_k04,4,conservative,0,C00->C01;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0029_k04,4,conservative,0,C01->C02;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,4,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,False,False
c06_s05_cov100_seed1390762948,6,5,1390762948,X,Y,c06_s05_cov100_seed1390762948__p0030_k05,5,conservative,0,C00->C01;C01->C02;C02->C03;C03->C04;C04->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",e1_ladder,mpdag_criterion,True,False,5,C00;W,3.384157281779437,2.164479986319945,7.14614479189234,20,20,2.220446049250313e-16,2.220446049250313e-16,50,0,0,0,50,True,True
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0000_k01,1,conservative,0,C00->C04,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0001_k01,1,conservative,0,C00->C05,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0002_k01,1,conservative,0,C00->C06,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0003_k01,1,conservative,0,C00->X,fast_gate,ok,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,C00;W,1.0804154712885463,0.8428636315979557,1.3946739759657047,20,20,4.440892098500626e-16,4.440892098500626e-16,50,0,0,0,50,True,True
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0004_k01,1,conservative,0,C02->C03,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0005_k01,1,conservative,0,C04->C05,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0006_k01,1,conservative,0,C04->C07,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0007_k02,2,conservative,0,C00->C04;X->C02,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0008_k02,2,conservative,0,C00->C06;X->C02,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
c08_s01_cov100_seed416099593,8,1,416099593,X,Y,c08_s01_cov100_seed416099593__p0009_k02,2,conservative,0,C00->C06;C04->C07,fast_gate,optimal_set_undefined,,,,,,,,,,,0,20,,,0,0,0,0,50,False,False
