instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c06_s05_cov100_seed00000011_bw000,c06_s05_cov100_seed00000011,flip,fast_gate,6,5,1.0,0.0,11,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00037366600000154904,0.011082584000000395,0.011456250000001944,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000012_bw000,c06_s05_cov100_seed00000012,flip,fast_gate,6,5,1.0,0.0,12,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00034754099999645405,0.011375832999995339,0.011723373999991793,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000013_bw000,c06_s05_cov100_seed00000013,flip,fast_gate,6,5,1.0,0.0,13,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0003735409999947592,0.011042707999997958,0.011416248999992717,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000014_bw000,c06_s05_cov100_seed00000014,flip,fast_gate,6,5,1.0,0.0,14,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000362000000002638,0.010794374999996137,0.011156374999998775,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000015_bw000,c06_s05_cov100_seed00000015,flip,fast_gate,6,5,1.0,0.0,15,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00041008400000208667,0.010924625000001242,0.011334709000003329,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000016_bw000,c06_s05_cov100_seed00000016,flip,fast_gate,6,5,1.0,0.0,16,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00035479099999946584,0.011010458000001222,0.011365249000000688,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000017_bw000,c06_s05_cov100_seed00000017,flip,fast_gate,6,5,1.0,0.0,17,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0003718330000026526,0.011214541999997607,0.01158637500000026,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000018_bw000,c06_s05_cov100_seed00000018,flip,fast_gate,6,5,1.0,0.0,18,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00039579199999906223,0.011225832999997465,0.011621624999996527,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000019_bw000,c06_s05_cov100_seed00000019,flip,fast_gate,6,5,1.0,0.0,19,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00042775000000006,0.011196707999999944,0.011624458000000004,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c08_s01_cov100_seed00000000_bw000,c08_s01_cov100_seed00000000,flip,fast_gate,8,1,1.0,0.0,0,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->C02 X->C03 X->Y C00-X,0.0003997089999998593,0.0,0.0003997089999998593,,1,9,4,0,0.3191374897624898,0.3404254295658222,0.6059824947832135,9,9,2,3,0.03541884680219588,0.020535745581482027
c08_s01_cov100_seed00000001_bw000,c08_s01_cov100_seed00000001,flip,fast_gate,8,1,1.0,0.0,1,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C03 X->C06 X->Y C00-X,0.0003354579999950147,0.0,0.0003354579999950147,,1,8,3,0,0.32963768115942027,0.29888723071767564,0.28024099827833976,8,8,1,5,0.03761119357109966,0.01627797768217498
c08_s01_cov100_seed00000002_bw000,c08_s01_cov100_seed00000002,flip,fast_gate,8,1,1.0,0.0,2,X,Y,10,0,10,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->C07 C00->Y C05->C06 W->Y X->C02 X->C04 X->C07 X->Y C00-X,0.00043658399999912945,0.0,0.00043658399999912945,,1,10,5,0,0.21050816864904892,0.42075651736138975,0.5670463724338536,10,10,3,3,0.010924323333613085,0.06734295093371893
c08_s01_cov100_seed00000003_bw000,c08_s01_cov100_seed00000003,flip,fast_gate,8,1,1.0,0.0,3,X,Y,11,0,11,0.7857142857142857,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 C03->C07 C04->C07 W->Y X->C02 X->Y C00-X,0.0004760419999954024,0.0,0.0004760419999954024,,1,11,5,0,0.8465859982713916,0.8640152270623721,0.7412879543350994,11,11,2,4,0.02634885839184075,0.016881708855539527
c08_s01_cov100_seed00000004_bw000,c08_s01_cov100_seed00000004,flip,fast_gate,8,1,1.0,0.0,4,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 C03->C06 C04->C06 C04->C07 W->Y X->C02 X->Y C00-X,0.000307917000000657,0.0,0.000307917000000657,,1,8,3,0,0.13095238095238096,0.12596983061321948,0.12596983061321948,8,8,1,5,0.02294833314890363,0.0094086539383896
c08_s01_cov100_seed00000005_bw000,c08_s01_cov100_seed00000005,flip,fast_gate,8,1,1.0,0.0,5,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-X,0.0003790410000021893,0.0,0.0003790410000021893,,1,9,4,0,0.10446428571428572,0.10958479923240194,0.10958479923240194,9,9,2,4,0.0086887990093694,0.0041218787864071346
c08_s01_cov100_seed00000006_bw000,c08_s01_cov100_seed00000006,flip,fast_gate,8,1,1.0,0.0,6,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 C04->C07 W->Y X->C03 X->C05 X->Y C00-X,0.0002682089999979098,0.0,0.0002682089999979098,,1,7,2,0,0.8542709232096636,0.848837963278957,0.5024093918503855,7,7,2,2,0.015149178230298677,0.006796266439646062
c08_s01_cov100_seed00000007_bw000,c08_s01_cov100_seed00000007,flip,fast_gate,8,1,1.0,0.0,7,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.0002577500000029431,0.0,0.0002577500000029431,,1,7,2,0,0.07058823529411765,0.09733840304182509,0.09733840304182509,7,7,1,3,0.013383446093988732,0.00616407965173831
c08_s01_cov100_seed00000008_bw000,c08_s01_cov100_seed00000008,flip,fast_gate,8,1,1.0,0.0,8,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->Y C00-X,0.0003547499999996262,0.0,0.0003547499999996262,,1,8,3,0,0.546035141329259,0.5620789498378084,0.5674513552102138,8,8,2,3,0.12430582137360228,0.05847824951910441
c08_s01_cov100_seed00000009_bw000,c08_s01_cov100_seed00000009,flip,fast_gate,8,1,1.0,0.0,9,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 C05->C06 C05->C07 C06->C07 W->Y X->C02 X->Y C00-X,0.0004012910000028569,0.0,0.0004012910000028569,,1,9,4,0,0.3597072280232566,0.3888974418401467,0.3888974418401467,9,9,1,8,0.03659467777077201,0.020148421987761945
c08_s01_cov100_seed00000010_bw000,c08_s01_cov100_seed00000010,flip,fast_gate,8,1,1.0,0.0,10,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C07 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->C02 X->C05 X->Y C00-X,0.00038933300000110194,0.0,0.00038933300000110194,,1,9,4,0,0.23736643620364556,0.24122256363563993,0.49338203207417813,9,9,2,3,0.04295536186681231,0.019145877908513517
c08_s01_cov100_seed00000011_bw000,c08_s01_cov100_seed00000011,flip,fast_gate,8,1,1.0,0.0,11,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 W->Y X->Y C00-X,0.0003983750000031705,0.0,0.0003983750000031705,,1,9,4,0,0.9622431506849315,0.9581996039347509,0.8888302345653815,9,9,2,3,0.007972502146300454,0.0036675121685151796
c08_s01_cov100_seed00000012_bw000,c08_s01_cov100_seed00000012,flip,fast_gate,8,1,1.0,0.0,12,X,Y,10,0,10,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C04->C05 C04->C06 C06->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0004360410000003867,0.0,0.0004360410000003867,,1,10,5,0,0.837089947089947,0.8372440553481578,0.4809940553481578,10,10,2,4,0.020796203536146283,0.010399039067264177
c08_s01_cov100_seed00000013_bw000,c08_s01_cov100_seed00000013,flip,fast_gate,8,1,1.0,0.0,13,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 C03->C06 C04->C06 C05->C07 W->Y X->C02 X->C05 X->Y C00-X,0.0003626670000045351,0.0,0.0003626670000045351,,1,9,3,0,0.05641025641025641,0.05022421524663677,0.05022421524663677,9,9,1,4,0.007940336188637341,0.0033482139858023955
c08_s01_cov100_seed00000014_bw000,c08_s01_cov100_seed00000014,flip,fast_gate,8,1,1.0,0.0,14,X,Y,7,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-X,0.0002398750000054406,0.0,0.0002398750000054406,,1,7,2,0,0.1695121951219512,0.1891173887587822,0.6047423887587822,7,7,1,2,0.01488203242585713,0.006817159057516026
c08_s01_cov100_seed00000015_bw000,c08_s01_cov100_seed00000015,flip,fast_gate,8,1,1.0,0.0,15,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C05 C04->C06 C04->C07 W->Y X->C02 X->Y C00-X,0.00030229100001122333,0.0,0.00030229100001122333,,1,8,3,0,0.2726470588235294,0.2526893285183441,0.5993559951850106,8,8,2,3,0.019624766187343046,0.008963485878205002
c08_s01_cov100_seed00000016_bw000,c08_s01_cov100_seed00000016,flip,fast_gate,8,1,1.0,0.0,16,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C02->C05 C06->C07 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00032616600000778817,0.0,0.00032616600000778817,,1,8,3,0,0.18580837636259323,0.18040898564994623,0.400210965847966,8,8,2,3,0.01803934344596414,0.008963271709386626
c08_s01_cov100_seed00000017_bw000,c08_s01_cov100_seed00000017,flip,fast_gate,8,1,1.0,0.0,17,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C02->C07 C03->C04 C05->C06 W->Y X->C02 X->C05 X->Y C00-X,0.00041983300000936197,0.0,0.00041983300000936197,,1,9,4,0,0.19117432746465007,0.20774560275906578,0.2633011583146213,9,9,1,5,0.030478968834535814,0.014225052174173332
c08_s01_cov100_seed00000018_bw000,c08_s01_cov100_seed00000018,flip,fast_gate,8,1,1.0,0.0,18,X,Y,9,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0003841669999928854,0.0,0.0003841669999928854,,1,9,4,0,0.2406656620334005,0.276456233243346,0.351456233243346,9,9,2,5,0.02934124989456738,0.01606174126099926
c08_s01_cov100_seed00000019_bw000,c08_s01_cov100_seed00000019,flip,fast_gate,8,1,1.0,0.0,19,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0003363330000070164,0.0,0.0003363330000070164,,1,8,3,0,0.24584676126680954,0.2355701888096254,0.49271304595248255,8,8,2,3,0.020271403584665906,0.009167654778622945
c08_s04_cov100_seed00000000_bw000,c08_s04_cov100_seed00000000,flip,fast_gate,8,4,1.0,0.0,0,X,Y,9,0,9,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('C03', 'C06'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.003917791999995757,0.024413041999991947,0.028330833999987703,,20,90,20,0,0.5855555555555555,0.582847078915534,0.7443855404539954,9,9,2,6,0.029737996275750838,0.014786694034453289
c08_s04_cov100_seed00000001_bw000,c08_s04_cov100_seed00000001,flip,fast_gate,8,4,1.0,0.0,1,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('C06', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0013604170000007798,0.018710416999994095,0.020070833999994875,,8,34,8,0,0.6253968253968254,0.6234821778300039,0.6234821778300039,8,8,1,7,0.04169883819599659,0.016761259175386657
c08_s04_cov100_seed00000002_bw000,c08_s04_cov100_seed00000002,flip,fast_gate,8,4,1.0,0.0,2,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0017076670000051308,0.020399083000000928,0.02210675000000606,,10,40,10,0,0.5666666666666667,0.5311827956989248,0.5311827956989248,8,8,1,6,0.015713484026367724,0.009478077658591546
c08_s04_cov100_seed00000003_bw000,c08_s04_cov100_seed00000003,flip,fast_gate,8,4,1.0,0.0,3,X,Y,9,0,9,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'C07'), ('C00', 'Y'), ('C03', 'C05'), ('C06', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.004496124999988638,0.02421695799999668,0.028713082999985318,,27,104,27,0,0.6166666666666667,0.5578177150192554,0.668344030808729,9,9,2,6,0.02805418038433911,0.016823309642369246
c08_s04_cov100_seed00000004_bw000,c08_s04_cov100_seed00000004,flip,fast_gate,8,4,1.0,0.0,4,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C05', 'C06'), ('C06', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0006846659999979465,0.01779970900000194,0.018484374999999886,,4,18,4,0,0.9888888888888889,0.953448275862069,0.953448275862069,7,7,2,6,0.010475656017578485,0.006549689902608279
c08_s04_cov100_seed00000005_bw000,c08_s04_cov100_seed00000005,flip,fast_gate,8,4,1.0,0.0,5,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'C07'), ('X', 'Y'))",0.001356874999999036,0.019453374999997664,0.0208102499999967,,7,34,7,0,0.51010101010101,0.5296428571428571,0.5296428571428571,8,8,1,6,0.02235492927224428,0.009210275388962307
c08_s04_cov100_seed00000006_bw000,c08_s04_cov100_seed00000006,flip,fast_gate,8,4,1.0,0.0,6,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.000695542000002547,0.017457041000000117,0.018152583000002664,,5,18,5,0,0.5615384615384615,0.5509433962264151,0.5509433962264151,7,7,1,5,0.01349320029703122,0.006866805584483522
c08_s04_cov100_seed00000007_bw000,c08_s04_cov100_seed00000007,flip,fast_gate,8,4,1.0,0.0,7,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0006818330000015749,0.018199874999993426,0.018881707999995,,4,18,4,0,0.5357142857142857,0.5385964912280702,0.5385964912280702,7,7,0,6,0.012806020814297076,0.006448119524174797
c08_s04_cov100_seed00000008_bw000,c08_s04_cov100_seed00000008,flip,fast_gate,8,4,1.0,0.0,8,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C03', 'C05'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0009157500000043228,0.018044833999994125,0.018960583999998448,,6,23,6,0,0.54,0.5466666666666666,0.5466666666666666,7,7,0,5,0.02190890230020665,0.007436978013636228
c08_s04_cov100_seed00000009_bw000,c08_s04_cov100_seed00000009,flip,fast_gate,8,4,1.0,0.0,9,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'Y'), ('C02', 'C05'), ('C03', 'C05'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.002097708999997394,0.020201541999995243,0.022299250999992637,,12,53,12,0,0.525,0.5029185867895546,0.6384024577572965,8,8,1,5,0.021040635288254332,0.009328028521270123
c08_s04_cov100_seed00000010_bw000,c08_s04_cov100_seed00000010,flip,fast_gate,8,4,1.0,0.0,10,X,Y,10,0,10,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C05', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'C06'), ('X', 'C07'), ('X', 'Y'))",0.00184549999998751,0.02291200000000515,0.02475749999999266,,7,44,7,0,0.45,0.40499999999999997,0.4,10,10,1,4,0.03535533905932738,0.026052830940226056
c08_s04_cov100_seed00000011_bw000,c08_s04_cov100_seed00000011,flip,fast_gate,8,4,1.0,0.0,11,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'C06'), ('C00', 'Y'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0033963750000083337,0.02032687499999497,0.023723250000003304,,20,78,20,0,0.45,0.49232954545454544,0.546875,8,8,1,5,0.01767766952966369,0.013802791179829778
c08_s04_cov100_seed00000012_bw000,c08_s04_cov100_seed00000012,flip,fast_gate,8,4,1.0,0.0,12,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'Y'), ('C01', 'C06'), ('C01', 'C07'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.002115375000002473,0.024251000000006684,0.026366375000009157,,15,52,15,0,0.825,0.7395010395010394,0.7395010395010394,8,8,2,5,0.10968705484240153,0.04146141787605963
c08_s04_cov100_seed00000013_bw000,c08_s04_cov100_seed00000013,flip,fast_gate,8,4,1.0,0.0,13,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C05', 'C06'), ('C05', 'C07'), ('C06', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.001332958999995526,0.01722933399999249,0.018562292999988017,,7,34,7,0,0.45,0.46875,0.46875,8,8,3,8,0.020412414523193152,0.00819381912632931
c08_s04_cov100_seed00000014_bw000,c08_s04_cov100_seed00000014,flip,fast_gate,8,4,1.0,0.0,14,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'Y'), ('C02', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0011517909999980702,0.01762070799999549,0.01877249899999356,,8,29,8,0,0.5,0.5,0.5,7,7,1,4,0.0,0.0
c08_s04_cov100_seed00000015_bw000,c08_s04_cov100_seed00000015,flip,fast_gate,8,4,1.0,0.0,15,X,Y,7,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'C06'), ('X', 'Y'))",0.0009038339999989375,0.017373834000011357,0.018277668000010294,,6,23,6,0,0.5,0.5,0.4,7,7,1,4,0.0,0.0
c08_s04_cov100_seed00000016_bw000,c08_s04_cov100_seed00000016,flip,fast_gate,8,4,1.0,0.0,16,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C02', 'C07'), ('C03', 'C06'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0013971249999968904,0.02008299999999963,0.02148012499999652,,9,34,9,0,0.5166666666666667,0.5135104578858112,0.5442622950819672,8,8,1,5,0.037391819267697426,0.010798081588746124
c08_s04_cov100_seed00000017_bw000,c08_s04_cov100_seed00000017,flip,fast_gate,8,4,1.0,0.0,17,X,Y,9,0,9,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'C07'), ('X', 'Y'))",0.0026665420000000495,0.02082408300000793,0.02349062500000798,,13,61,13,0,0.5350649350649351,0.49468085106382975,0.6946808510638298,9,9,1,5,0.028852934792729653,0.015925550336112527
c08_s04_cov100_seed00000018_bw000,c08_s04_cov100_seed00000018,flip,fast_gate,8,4,1.0,0.0,18,X,Y,8,0,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'Y'), ('C01', 'C06'), ('C02', 'C06'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0021264590000100725,0.0204853749999927,0.022611834000002773,,14,53,14,0,0.48,0.45813953488372094,0.45813953488372094,8,8,2,6,0.012649110640673518,0.007523216735123611
